ENSG00000153002.10
ENSG00000112936.17
ENSG00000143452.14
ENSG00000205592.12
ENSG00000248771.4
ENSG00000071991.7
ENSG00000136457.8
ENSG00000134760.5
ENSG00000115616.2
ENSG00000265369.3
ENSG00000100170.8
ENSG00000119547.5
ENSG00000134762.15
ENSG00000101441.4
ENSG00000259459.4
ENSG00000175356.11
ENSG00000124205.14
ENSG00000077279.15
ENSG00000108576.8
ENSG00000106278.10
ENSG00000179455.7
ENSG00000171798.16
ENSG00000178568.12
ENSG00000117322.15
ENSG00000188175.8
ENSG00000211662.2
ENSG00000107807.11
ENSG00000164530.12
ENSG00000233622.1
ENSG00000211640.3
ENSG00000204019.4
ENSG00000186086.15
ENSG00000185008.16
ENSG00000235949.1
ENSG00000229453.2
ENSG00000211955.2
ENSG00000211452.9
ENSG00000077274.8
ENSG00000178965.12
ENSG00000206075.12
ENSG00000116176.6
ENSG00000238118.1
ENSG00000240521.1
ENSG00000156689.5
ENSG00000166535.18
ENSG00000132164.8
ENSG00000147041.10
ENSG00000256916.1
ENSG00000224373.3
ENSG00000137440.4
ENSG00000196620.7
ENSG00000156219.15
ENSG00000166959.6
ENSG00000072041.15
ENSG00000123388.4
ENSG00000218357.3
ENSG00000157851.15
ENSG00000265766.2
ENSG00000104332.10
ENSG00000197977.3
ENSG00000214100.7
ENSG00000188488.12
ENSG00000129951.17
ENSG00000148346.10
ENSG00000198535.5
ENSG00000204644.8
ENSG00000070193.4
ENSG00000187527.9
ENSG00000136928.4
ENSG00000229544.8
ENSG00000174827.12
ENSG00000204832.8
ENSG00000204740.8
ENSG00000240216.6
ENSG00000084628.8
ENSG00000211976.2
ENSG00000100095.17
ENSG00000102854.13
ENSG00000258837.1
ENSG00000009765.13
ENSG00000174498.12
ENSG00000143546.8
ENSG00000129455.14
ENSG00000137077.6
ENSG00000141744.3
ENSG00000003989.15
ENSG00000171954.11
ENSG00000203697.10
ENSG00000243955.4
ENSG00000264589.1
ENSG00000258910.2
ENSG00000102109.8
ENSG00000230873.7
ENSG00000263618.4
ENSG00000243466.1
ENSG00000141639.10
ENSG00000147381.10
ENSG00000124302.11
ENSG00000225362.7
ENSG00000197308.7
ENSG00000067715.12
ENSG00000144891.16
ENSG00000095917.12
ENSG00000278621.1
ENSG00000196611.4
ENSG00000126562.15
ENSG00000241351.2
ENSG00000189001.9
ENSG00000112183.13
ENSG00000211890.3
ENSG00000095627.8
ENSG00000135638.12
ENSG00000171759.7
ENSG00000171243.7
ENSG00000225449.3
ENSG00000269353.1
ENSG00000204385.9
ENSG00000188505.4
ENSG00000224223.1
ENSG00000204049.1
ENSG00000198251.7
ENSG00000075891.20
ENSG00000249306.4
ENSG00000136155.15
ENSG00000231826.4
ENSG00000272068.1
ENSG00000248360.6
ENSG00000240864.3
ENSG00000011677.11
ENSG00000183072.9
ENSG00000145808.7
ENSG00000163220.10
ENSG00000261857.5
ENSG00000103534.15
ENSG00000276566.1
ENSG00000081051.6
ENSG00000235436.9
ENSG00000163631.15
ENSG00000251095.5
ENSG00000259457.1
ENSG00000260284.1
ENSG00000129151.7
ENSG00000171428.12
ENSG00000254164.1
ENSG00000156096.11
ENSG00000065618.15
ENSG00000171236.9
ENSG00000171124.11
ENSG00000181234.9
ENSG00000171487.13
ENSG00000105852.9
ENSG00000064787.11
ENSG00000139865.15
ENSG00000129514.5
ENSG00000151365.2
ENSG00000262406.2
ENSG00000196542.7
ENSG00000168079.15
ENSG00000081277.10
ENSG00000211592.5
ENSG00000132975.7
ENSG00000163207.6
ENSG00000196132.10
ENSG00000179869.13
ENSG00000144452.13
ENSG00000150667.6
ENSG00000166317.10
ENSG00000057593.12
ENSG00000160886.12
ENSG00000255071.2
ENSG00000261538.1
ENSG00000147689.15
ENSG00000155511.16
ENSG00000256417.1
ENSG00000218549.1
ENSG00000142619.4
ENSG00000149043.15
ENSG00000130612.13
ENSG00000198729.4
ENSG00000152931.7
ENSG00000115593.13
ENSG00000105523.3
ENSG00000138083.4
ENSG00000142973.11
ENSG00000164199.14
ENSG00000257743.7
ENSG00000113430.8
ENSG00000163873.8
ENSG00000103460.15
ENSG00000213088.8
ENSG00000153292.14
ENSG00000273588.1
ENSG00000188916.7
ENSG00000170465.9
ENSG00000166819.10
ENSG00000218416.4
ENSG00000198944.5
ENSG00000268089.2
ENSG00000225438.1
ENSG00000109321.9
ENSG00000144218.17
ENSG00000185149.5
ENSG00000146038.10
ENSG00000124107.5
ENSG00000113924.10
ENSG00000075461.5
ENSG00000232400.1
ENSG00000140519.11
ENSG00000270930.1
ENSG00000174963.16
ENSG00000088386.14
ENSG00000279685.2
ENSG00000114547.8
ENSG00000130675.13
ENSG00000091138.11
ENSG00000198074.8
ENSG00000158258.14
ENSG00000107984.8
ENSG00000124429.16
ENSG00000225768.1
ENSG00000132681.15
ENSG00000117215.13
ENSG00000019186.8
ENSG00000161649.11
ENSG00000165078.10
ENSG00000258616.4
ENSG00000211677.2
ENSG00000164825.3
ENSG00000232216.1
ENSG00000165186.10
ENSG00000137699.15
ENSG00000114805.15
ENSG00000170231.14
ENSG00000171346.12
ENSG00000230314.5
ENSG00000162975.4
ENSG00000234602.6
ENSG00000228971.2
ENSG00000171903.15
ENSG00000240280.5
ENSG00000186377.7
ENSG00000183206.15
ENSG00000168004.8
ENSG00000056487.14
ENSG00000153446.14
ENSG00000188910.7
ENSG00000257588.1
ENSG00000214336.4
ENSG00000145832.11
ENSG00000167588.11
ENSG00000232044.6
ENSG00000166396.11
ENSG00000167676.3
ENSG00000108244.15
ENSG00000265190.5
ENSG00000173432.9
ENSG00000121742.14
ENSG00000152086.8
ENSG00000196553.12
ENSG00000179593.14
ENSG00000174607.9
ENSG00000187045.15
ENSG00000154080.11
ENSG00000180347.12
ENSG00000152669.8
ENSG00000257434.1
ENSG00000143297.17
ENSG00000171209.3
ENSG00000255836.1
ENSG00000248538.5
ENSG00000224259.4
ENSG00000272620.1
ENSG00000256124.4
ENSG00000243238.1
ENSG00000163491.15
ENSG00000254080.1
ENSG00000026559.12
ENSG00000258414.1
ENSG00000171201.9
ENSG00000204175.5
ENSG00000100033.15
ENSG00000168539.3
ENSG00000086696.9
ENSG00000134343.11
ENSG00000147724.10
ENSG00000171517.5
ENSG00000019169.10
ENSG00000166840.12
ENSG00000274358.1
ENSG00000207422.1
ENSG00000187957.7
ENSG00000211933.2
ENSG00000261776.1
ENSG00000137673.7
ENSG00000171811.11
ENSG00000180269.7
ENSG00000091513.13
ENSG00000250696.4
ENSG00000165125.16
ENSG00000175302.5
ENSG00000186007.8
ENSG00000184613.9
ENSG00000179913.9
ENSG00000108878.4
ENSG00000204511.2
ENSG00000132554.18
ENSG00000250366.2
ENSG00000124237.5
ENSG00000168143.8
ENSG00000260710.1
ENSG00000264230.6
ENSG00000108684.13
ENSG00000188001.8
ENSG00000130234.9
ENSG00000162482.4
ENSG00000175920.14
ENSG00000276644.3
ENSG00000176887.6
ENSG00000230393.1
ENSG00000257986.1
ENSG00000160183.12
ENSG00000136546.12
ENSG00000122756.13
ENSG00000134339.7
ENSG00000166391.13
ENSG00000142449.11
ENSG00000106018.12
ENSG00000226080.1
ENSG00000163735.6
ENSG00000123838.9
ENSG00000119866.19
ENSG00000160339.14
ENSG00000272405.1
ENSG00000245526.7
ENSG00000165269.11
ENSG00000105695.13
ENSG00000204542.2
ENSG00000145824.11
ENSG00000107954.9
ENSG00000189058.7
ENSG00000237940.3
ENSG00000119147.8
ENSG00000166828.2
ENSG00000281655.1
ENSG00000106809.9
ENSG00000197506.7
ENSG00000228314.1
ENSG00000060718.17
ENSG00000165621.7
ENSG00000235978.5
ENSG00000155761.12
ENSG00000164007.9
ENSG00000143473.10
ENSG00000180818.4
ENSG00000153820.11
ENSG00000152611.10
ENSG00000130829.16
ENSG00000275385.1
ENSG00000165731.16
ENSG00000163362.9
ENSG00000071909.17
ENSG00000074803.16
ENSG00000182798.9
ENSG00000280119.1
ENSG00000103355.11
ENSG00000198300.11
ENSG00000170579.13
ENSG00000236081.1
ENSG00000086570.11
ENSG00000280916.1
ENSG00000152578.11
ENSG00000160678.10
ENSG00000171234.12
ENSG00000231245.2
ENSG00000116014.8
ENSG00000162722.8
ENSG00000167644.10
ENSG00000232638.1
ENSG00000139910.18
ENSG00000151025.9
ENSG00000254349.4
ENSG00000275301.1
ENSG00000226738.1
ENSG00000132437.16
ENSG00000105143.11
ENSG00000187889.11
ENSG00000103316.9
ENSG00000184709.7
ENSG00000109906.12
ENSG00000177359.16
ENSG00000104044.14
ENSG00000157502.11
ENSG00000134443.8
ENSG00000082556.9
ENSG00000109255.10
ENSG00000127249.13
ENSG00000153132.11
ENSG00000254967.5
ENSG00000249231.6
ENSG00000227471.7
ENSG00000108688.10
ENSG00000110148.8
ENSG00000214456.7
ENSG00000281406.1
ENSG00000170500.11
ENSG00000269516.5
ENSG00000170091.9
ENSG00000225708.5
ENSG00000243350.1
ENSG00000213130.3
ENSG00000156284.5
ENSG00000280081.2
ENSG00000125780.11
ENSG00000148488.14
ENSG00000251493.3
ENSG00000261116.1
ENSG00000170054.13
ENSG00000183654.8
ENSG00000186868.14
ENSG00000231817.6
ENSG00000122711.7
ENSG00000175161.12
ENSG00000197360.8
ENSG00000126233.1
ENSG00000099769.5
ENSG00000113396.11
ENSG00000169862.17
ENSG00000148798.8
ENSG00000198732.9
ENSG00000163710.6
ENSG00000133067.16
ENSG00000101311.14
ENSG00000152192.7
ENSG00000170549.3
ENSG00000203985.9
ENSG00000245750.6
ENSG00000233823.1
ENSG00000124664.9
ENSG00000101746.14
ENSG00000111404.5
ENSG00000106688.10
ENSG00000113739.9
ENSG00000229028.2
ENSG00000117472.8
ENSG00000064886.12
ENSG00000125848.9
ENSG00000074410.12
ENSG00000144119.3
ENSG00000115361.6
ENSG00000254290.1
ENSG00000163879.10
ENSG00000135447.15
ENSG00000007306.13
ENSG00000196754.9
ENSG00000251169.2
ENSG00000179799.8
ENSG00000181577.14
ENSG00000118702.8
ENSG00000163739.4
ENSG00000131686.13
ENSG00000259793.1
ENSG00000088726.14
ENSG00000162366.6
ENSG00000250418.1
ENSG00000152467.8
ENSG00000165349.10
ENSG00000142515.13
ENSG00000197261.10
ENSG00000154252.11
ENSG00000182601.6
ENSG00000269404.5
ENSG00000173262.10
ENSG00000169083.14
ENSG00000259725.1
ENSG00000069535.13
ENSG00000273983.1
ENSG00000186458.4
ENSG00000179066.7
ENSG00000175336.9
ENSG00000112280.14
ENSG00000164120.12
ENSG00000151834.14
ENSG00000226777.6
ENSG00000222033.1
ENSG00000019102.10
ENSG00000170369.3
ENSG00000166405.13
ENSG00000155918.6
ENSG00000114757.17
ENSG00000230257.1
ENSG00000130045.14
ENSG00000100473.14
ENSG00000237423.1
ENSG00000213886.3
ENSG00000153822.12
ENSG00000113763.9
ENSG00000164485.13
ENSG00000103546.17
ENSG00000257335.7
ENSG00000122025.13
ENSG00000167434.8
ENSG00000187689.8
ENSG00000073282.11
ENSG00000079393.19
ENSG00000175985.9
ENSG00000018625.13
ENSG00000123560.12
ENSG00000170523.3
ENSG00000235049.1
ENSG00000237988.3
ENSG00000249267.5
ENSG00000135069.12
ENSG00000167800.9
ENSG00000143768.10
ENSG00000075886.10
ENSG00000153347.8
ENSG00000134020.7
ENSG00000101435.4
ENSG00000234115.2
ENSG00000267385.1
ENSG00000174502.17
ENSG00000166106.3
ENSG00000006128.10
ENSG00000111344.10
ENSG00000277200.1
ENSG00000167614.12
ENSG00000176532.3
ENSG00000261115.4
ENSG00000254608.1
ENSG00000103569.8
ENSG00000163064.6
ENSG00000134873.8
ENSG00000131096.9
ENSG00000214081.6
ENSG00000246228.5
ENSG00000189280.3
ENSG00000162949.15
ENSG00000163751.3
ENSG00000165816.11
ENSG00000130287.12
ENSG00000153930.9
ENSG00000084453.15
ENSG00000214313.7
ENSG00000102313.8
ENSG00000257271.1
ENSG00000183780.11
ENSG00000182836.8
ENSG00000255545.6
ENSG00000150627.14
ENSG00000172425.9
ENSG00000185634.10
ENSG00000188869.11
ENSG00000197253.12
ENSG00000165953.8
ENSG00000104055.13
ENSG00000127252.5
ENSG00000101349.15
ENSG00000196208.12
ENSG00000133048.11
ENSG00000131668.12
ENSG00000108176.13
ENSG00000157150.4
ENSG00000160307.8
ENSG00000232767.1
ENSG00000240086.4
ENSG00000225208.1
ENSG00000204860.4
ENSG00000259087.4
ENSG00000167749.10
ENSG00000204338.7
ENSG00000229404.4
ENSG00000140284.9
ENSG00000101425.11
ENSG00000180071.17
ENSG00000125931.9
ENSG00000157303.9
ENSG00000177459.9
ENSG00000262943.6
ENSG00000172232.8
ENSG00000138271.5
ENSG00000110169.9
ENSG00000110777.10
ENSG00000187492.7
ENSG00000267056.2
ENSG00000196834.10
ENSG00000238266.1
ENSG00000236054.1
ENSG00000104237.6
ENSG00000224260.5
ENSG00000186732.12
ENSG00000163218.13
ENSG00000224715.1
ENSG00000136099.12
ENSG00000105877.16
ENSG00000197565.14
ENSG00000279694.1
ENSG00000231106.2
ENSG00000277010.1
ENSG00000124249.6
ENSG00000155495.8
ENSG00000167916.4
ENSG00000163017.12
ENSG00000265787.1
ENSG00000226835.1
ENSG00000225431.1
ENSG00000182256.11
ENSG00000115850.8
ENSG00000132746.13
ENSG00000175766.10
ENSG00000069482.6
ENSG00000171385.8
ENSG00000131969.13
ENSG00000266256.1
ENSG00000129437.8
ENSG00000146857.3
ENSG00000222014.5
ENSG00000259374.2
ENSG00000115596.3
ENSG00000237289.8
ENSG00000163661.3
ENSG00000146013.9
ENSG00000188959.9
ENSG00000205362.9
ENSG00000100448.3
ENSG00000203688.4
ENSG00000115648.12
ENSG00000142025.14
ENSG00000244731.6
ENSG00000159307.17
ENSG00000237970.1
ENSG00000099812.7
ENSG00000229953.1
ENSG00000162706.11
ENSG00000263812.4
ENSG00000184905.7
ENSG00000174680.8
ENSG00000155093.16
ENSG00000223715.1
ENSG00000187123.13
ENSG00000143867.6
ENSG00000183273.5
ENSG00000140538.15
ENSG00000154654.13
ENSG00000249242.6
ENSG00000198643.5
ENSG00000131203.11
ENSG00000169344.14
ENSG00000168350.7
ENSG00000184454.6
ENSG00000144481.15
ENSG00000225154.2
ENSG00000104833.9
ENSG00000212766.8
ENSG00000188833.8
ENSG00000224389.7
ENSG00000120075.5
ENSG00000162409.9
ENSG00000164742.13
ENSG00000118322.11
ENSG00000135116.8
ENSG00000164106.6
ENSG00000180264.9
ENSG00000095777.13
ENSG00000189366.8
ENSG00000052850.5
ENSG00000155886.10
ENSG00000188763.4
ENSG00000057149.13
ENSG00000229481.2
ENSG00000164893.7
ENSG00000203635.2
ENSG00000135750.13
ENSG00000100427.14
ENSG00000120088.13
ENSG00000186897.4
ENSG00000268964.1
ENSG00000196136.15
ENSG00000135333.12
ENSG00000237223.5
ENSG00000135480.13
ENSG00000154645.12
ENSG00000140287.9
ENSG00000279930.1
ENSG00000178934.4
ENSG00000259616.2
ENSG00000160862.11
ENSG00000139915.17
ENSG00000278683.1
ENSG00000135097.5
ENSG00000218713.1
ENSG00000231107.1
ENSG00000275874.1
ENSG00000149534.7
ENSG00000187398.10
ENSG00000159409.13
ENSG00000224920.1
ENSG00000176399.3
ENSG00000095596.10
ENSG00000169126.14
ENSG00000111052.6
ENSG00000140835.9
ENSG00000119946.10
ENSG00000152049.6
ENSG00000128510.9
ENSG00000095713.12
ENSG00000272281.5
ENSG00000112981.4
ENSG00000196557.9
ENSG00000169594.11
ENSG00000133488.13
ENSG00000174175.15
ENSG00000183837.9
ENSG00000134028.13
ENSG00000277586.1
ENSG00000174156.12
ENSG00000180438.13
ENSG00000250643.1
ENSG00000081985.9
ENSG00000254042.1
ENSG00000154493.16
ENSG00000170959.13
ENSG00000196415.8
ENSG00000259495.2
ENSG00000133454.14
ENSG00000228561.2
ENSG00000184368.14
ENSG00000223764.2
ENSG00000160200.16
ENSG00000113296.13
ENSG00000232803.1
ENSG00000196109.6
ENSG00000268416.1
ENSG00000248290.1
ENSG00000173237.4
ENSG00000214077.4
ENSG00000231852.5
ENSG00000158125.8
ENSG00000255794.5
ENSG00000225670.4
ENSG00000141338.12
ENSG00000090932.9
ENSG00000239552.2
ENSG00000189292.14
ENSG00000006377.10
ENSG00000138615.5
ENSG00000214076.3
ENSG00000179826.6
ENSG00000233725.6
ENSG00000183798.4
ENSG00000138722.8
ENSG00000109956.11
ENSG00000118194.17
ENSG00000108417.3
ENSG00000123572.15
ENSG00000230882.1
ENSG00000188883.4
ENSG00000016602.9
ENSG00000197046.10
ENSG00000164099.3
ENSG00000173175.13
ENSG00000149968.10
ENSG00000241359.1
ENSG00000133019.10
ENSG00000005513.9
ENSG00000196196.2
ENSG00000112812.14
ENSG00000164188.7
ENSG00000179059.8
ENSG00000149575.5
ENSG00000253361.1
ENSG00000137033.10
ENSG00000187715.12
ENSG00000279427.1
ENSG00000183674.10
ENSG00000105549.9
ENSG00000185306.11
ENSG00000016402.11
ENSG00000125879.4
ENSG00000167531.5
ENSG00000124875.8
ENSG00000206073.9
ENSG00000188817.6
ENSG00000105707.12
ENSG00000154027.17
ENSG00000172137.17
ENSG00000224244.1
ENSG00000188039.12
ENSG00000148604.12
ENSG00000224679.1
ENSG00000151715.6
ENSG00000176153.11
ENSG00000127954.11
ENSG00000172236.15
ENSG00000183960.7
ENSG00000139973.14
ENSG00000168306.11
ENSG00000259803.5
ENSG00000178222.11
ENSG00000267147.2
ENSG00000228918.3
ENSG00000215559.7
ENSG00000226321.5
ENSG00000143469.15
ENSG00000108759.3
ENSG00000236740.5
ENSG00000152137.5
ENSG00000169218.12
ENSG00000280217.1
ENSG00000196166.3
ENSG00000167619.10
ENSG00000224853.1
ENSG00000132744.6
ENSG00000153086.12
ENSG00000177494.5
ENSG00000163273.3
ENSG00000164764.10
ENSG00000166736.10
ENSG00000253301.4
ENSG00000254607.2
ENSG00000240505.7
ENSG00000261786.1
ENSG00000172987.11
ENSG00000102287.15
ENSG00000106927.10
ENSG00000275216.1
ENSG00000234715.1
ENSG00000242136.1
ENSG00000133863.5
ENSG00000118849.8
ENSG00000261121.1
ENSG00000124134.7
ENSG00000115221.9
ENSG00000250942.1
ENSG00000250535.1
ENSG00000169248.11
ENSG00000182901.14
ENSG00000175287.17
ENSG00000250538.4
ENSG00000120262.9
ENSG00000187634.9
ENSG00000197410.11
ENSG00000178826.9
ENSG00000223784.1
ENSG00000144191.10
ENSG00000137674.3
ENSG00000234899.8
ENSG00000100181.20
ENSG00000130513.6
ENSG00000108932.10
ENSG00000256357.1
ENSG00000257989.1
ENSG00000125740.12
ENSG00000005102.11
ENSG00000227038.2
ENSG00000204538.3
ENSG00000144045.12
ENSG00000255007.1
ENSG00000152953.11
ENSG00000125965.7
ENSG00000136231.12
ENSG00000140600.15
ENSG00000106689.9
ENSG00000054938.14
ENSG00000136883.11
ENSG00000068078.16
ENSG00000092758.14
ENSG00000266968.2
ENSG00000179709.7
ENSG00000231402.1
ENSG00000163395.15
ENSG00000215910.6
ENSG00000214319.2
ENSG00000135773.11
ENSG00000248698.4
ENSG00000107485.14
ENSG00000058085.13
ENSG00000135472.7
ENSG00000276850.3
ENSG00000150556.15
ENSG00000205325.1
ENSG00000092009.9
ENSG00000228613.1
ENSG00000267690.1
ENSG00000234979.1
ENSG00000115112.7
ENSG00000137441.7
ENSG00000196932.10
ENSG00000249430.1
ENSG00000177108.5
ENSG00000223813.2
ENSG00000127083.7
ENSG00000147697.7
ENSG00000153404.12
ENSG00000171722.10
ENSG00000077935.15
ENSG00000178796.11
ENSG00000126259.18
ENSG00000162746.13
ENSG00000170927.13
ENSG00000144278.13
ENSG00000164488.10
ENSG00000164879.6
ENSG00000116031.8
ENSG00000146090.14
ENSG00000111262.4
ENSG00000243649.7
ENSG00000090534.16
ENSG00000184697.6
ENSG00000100453.11
ENSG00000186297.10
ENSG00000197587.9
ENSG00000149295.12
ENSG00000169760.16
ENSG00000263961.5
ENSG00000234233.1
ENSG00000073756.10
ENSG00000266524.2
ENSG00000185640.5
ENSG00000103723.11
ENSG00000189108.11
ENSG00000268555.1
ENSG00000139330.5
ENSG00000270168.1
ENSG00000144406.17
ENSG00000138449.9
ENSG00000120094.6
ENSG00000120332.14
ENSG00000147234.9
ENSG00000111537.4
ENSG00000215452.3
ENSG00000259604.4
ENSG00000133665.11
ENSG00000231764.7
ENSG00000276409.3
ENSG00000203952.8
ENSG00000188508.9
ENSG00000237487.1
ENSG00000159387.7
ENSG00000115255.9
ENSG00000058404.18
ENSG00000257883.1
ENSG00000004846.15
ENSG00000178776.4
ENSG00000170324.18
ENSG00000156968.8
ENSG00000237061.1
ENSG00000080854.13
ENSG00000198807.11
ENSG00000102678.6
ENSG00000261026.1
ENSG00000108602.16
ENSG00000121005.7
ENSG00000047936.9
ENSG00000244699.1
ENSG00000136695.13
ENSG00000141449.13
ENSG00000186481.14
ENSG00000183378.10
ENSG00000271850.1
ENSG00000277268.1
ENSG00000115353.9
ENSG00000183833.15
ENSG00000171403.8
ENSG00000187720.13
ENSG00000181552.3
ENSG00000160867.13
ENSG00000136244.10
ENSG00000170262.11
ENSG00000107014.8
ENSG00000164220.6
ENSG00000233705.5
ENSG00000204065.2
ENSG00000120289.11
ENSG00000094963.12
ENSG00000250986.1
ENSG00000133328.3
ENSG00000162078.10
ENSG00000259925.1
ENSG00000164438.5
ENSG00000186197.11
ENSG00000249816.5
ENSG00000177103.12
ENSG00000134121.8
ENSG00000255085.7
ENSG00000280237.1
ENSG00000186867.9
ENSG00000214546.3
ENSG00000187533.12
ENSG00000110436.10
ENSG00000105219.7
ENSG00000152463.13
ENSG00000272763.1
ENSG00000221947.6
ENSG00000213424.7
ENSG00000119938.8
ENSG00000065609.13
ENSG00000205634.5
ENSG00000103310.9
ENSG00000230006.6
ENSG00000126262.4
ENSG00000106714.16
ENSG00000135324.5
ENSG00000144354.12
ENSG00000234896.1
ENSG00000185904.10
ENSG00000254533.1
ENSG00000228420.1
ENSG00000136542.7
ENSG00000254100.1
ENSG00000135960.8
ENSG00000186684.11
ENSG00000235947.1
ENSG00000225950.6
ENSG00000269933.1
ENSG00000149654.8
ENSG00000225472.1
ENSG00000230978.1
ENSG00000141314.11
ENSG00000062038.12
ENSG00000244300.2
ENSG00000253217.1
ENSG00000081041.8
ENSG00000176654.11
ENSG00000148482.10
ENSG00000174171.5
ENSG00000186603.5
ENSG00000050628.19
ENSG00000214782.6
ENSG00000164076.15
ENSG00000244067.2
ENSG00000225537.1
ENSG00000228232.1
ENSG00000158445.7
ENSG00000180875.4
ENSG00000274209.3
ENSG00000100142.13
ENSG00000173376.12
ENSG00000270472.2
ENSG00000070526.13
ENSG00000158164.6
ENSG00000156564.8
ENSG00000253959.1
ENSG00000170011.12
ENSG00000109101.6
ENSG00000184860.8
ENSG00000248464.1
ENSG00000064300.7
ENSG00000132429.8
ENSG00000150628.5
ENSG00000197106.6
ENSG00000197408.7
ENSG00000007516.12
ENSG00000225194.2
ENSG00000112761.17
ENSG00000279377.1
ENSG00000171864.4
ENSG00000015520.13
ENSG00000171551.10
ENSG00000134824.12
ENSG00000183760.9
ENSG00000157703.14
ENSG00000175267.13
ENSG00000124440.14
ENSG00000106819.10
ENSG00000259977.1
ENSG00000131095.10
ENSG00000039139.9
ENSG00000075673.10
ENSG00000148053.14
ENSG00000162365.10
ENSG00000231439.4
ENSG00000250378.1
ENSG00000165799.4
ENSG00000004468.11
ENSG00000198515.12
ENSG00000238243.3
ENSG00000169245.5
ENSG00000107105.13
ENSG00000053108.15
ENSG00000226926.5
ENSG00000224604.1
ENSG00000196167.8
ENSG00000158481.11
ENSG00000226259.9
ENSG00000117115.11
ENSG00000185499.15
ENSG00000184599.12
ENSG00000273760.1
ENSG00000177519.3
ENSG00000279994.1
ENSG00000268496.1
ENSG00000176381.5
ENSG00000114200.8
ENSG00000139737.20
ENSG00000249364.4
ENSG00000124159.14
ENSG00000074527.10
ENSG00000268100.1
ENSG00000111981.4
ENSG00000152076.17
